"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","reformattedtext"
"519","@coneymoo Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/2d6q8x291T",FALSE,0,"coneymoo",2017-06-20 03:49:12,TRUE,"860815160394391553","877010417427415040","1953901585","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@coneymoo Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/2d6q8x291T"
"520","@shilrak Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/4AjxNBssq3",FALSE,0,"shilrak",2017-06-20 03:49:06,TRUE,"860963720356298752","877010393276727296","741694993","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@shilrak Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/4AjxNBssq3"
"521","@_avenew_ Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/uNbGU4bMR1",FALSE,0,"_avenew_",2017-06-20 03:48:56,TRUE,"861038087576702977","877010350876446720","2511631765","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@_avenew_ Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/uNbGU4bMR1"
"522","@peterrichmond83 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/Xd5cRCsJP3",FALSE,0,"peterrichmond83",2017-06-20 03:48:49,TRUE,"861270638052478976","877010320367144961","1087142540","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@peterrichmond83 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/Xd5cRCsJP3"
"523","@Lucas_Mendoza18 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/GypJ0UjeZn",FALSE,0,"Lucas_Mendoza18",2017-06-20 03:48:36,TRUE,"861411317353254914","877010266960965632","183471482","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Lucas_Mendoza18 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/GypJ0UjeZn"
"524","@TantaluS_DS125 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/b84FAziNRk",FALSE,0,"TantaluS_DS125",2017-06-20 03:48:23,TRUE,"862311491466387456","877010213928185856","144089413","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@TantaluS_DS125 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/b84FAziNRk"
"525","@BJS_Official Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/PHc3nBt6nR",FALSE,0,"BJS_Official",2017-06-20 03:48:08,TRUE,"862620517907431424","877010150493573123","406111421","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@BJS_Official Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/PHc3nBt6nR"
"526","@WDurongkaveroj Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/HN3sc0luFF",FALSE,0,"WDurongkaveroj",2017-06-20 03:48:02,TRUE,"862621492260945925","877010126183448576","856086965648728064","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@WDurongkaveroj Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/HN3sc0luFF"
"527","@BenTrebilcook Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/VvXpcxDxw1",FALSE,0,"BenTrebilcook",2017-06-20 03:47:59,TRUE,"862729180084961280","877010111356588032","18802134","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@BenTrebilcook Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/VvXpcxDxw1"
"528","@rude_boy86 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/UPYkqVjBQX",FALSE,0,"rude_boy86",2017-06-20 03:47:52,TRUE,"862827693708115968","877010083841843205","132652904","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@rude_boy86 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/UPYkqVjBQX"
"529","@anindyadey Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/N3TRcn8EAf",FALSE,0,"anindyadey",2017-06-20 03:47:39,TRUE,"863075789368999936","877010026883293184","106073264","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@anindyadey Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/N3TRcn8EAf"
"530","@The35erBar Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/epxiJm6Mwj",FALSE,0,"The35erBar",2017-06-20 03:47:31,TRUE,"863142024978997248","877009995962826752","774939750","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@The35erBar Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/epxiJm6Mwj"
"531","@AdiSneakerFreak @tsingtaouk Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the… https://t.co/2gWEHtIUt1",FALSE,0,"AdiSneakerFreak",2017-06-20 03:47:27,TRUE,"863142175479148544","877009976467771392","95534850","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@AdiSneakerFreak @tsingtaouk Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the<e2><80><a6> https://t.co/2gWEHtIUt1"
"532","@Komickarl Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/cRNPgbh8AO",FALSE,0,"Komickarl",2017-06-20 03:47:16,TRUE,"863597579308761088","877009930447749120","44302499","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Komickarl Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/cRNPgbh8AO"
"533","@PointsBet_AU Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/YAOIgLCWD1",FALSE,0,"PointsBet_AU",2017-06-20 03:47:10,TRUE,"863635049635127297","877009906145968128","746248533699788800","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@PointsBet_AU Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/YAOIgLCWD1"
"534","@CalNewsEditor Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/ZawloRweRc",FALSE,0,"CalNewsEditor",2017-06-20 03:46:57,TRUE,"864094571923349505","877009851020320768","21910246","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@CalNewsEditor Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/ZawloRweRc"
"535","@chilakak Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/IVTQjTis90",FALSE,0,"chilakak",2017-06-20 03:46:45,TRUE,"864132263134605316","877009800273342465","37404196","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@chilakak Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/IVTQjTis90"
"536","@JeyVishnu Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/PUpUkh1uBT",FALSE,0,"JeyVishnu",2017-06-20 03:46:38,TRUE,"864403637992394752","877009773043998725","818332656349876224","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@JeyVishnu Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/PUpUkh1uBT"
"537","@888allday Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/AcALGkPTRR",FALSE,0,"888allday",2017-06-20 03:46:33,TRUE,"864457070522888192","877009752982560769","775581795102273536","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@888allday Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/AcALGkPTRR"
"538","@milkita Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/je090TMRet",FALSE,0,"milkita",2017-06-20 03:46:28,TRUE,"864573158921207810","877009732514455552","14158733","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@milkita Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/je090TMRet"
"539","@BeerBira @tsingtaouk @tsingtao_usa @tsingtaobeerca @Tsingtao_Mx @TsingtaoUruguay Want to win a free trip to the Ts… https://t.co/XrMPq13ycH",FALSE,0,"BeerBira",2017-06-20 03:45:35,TRUE,"865602859169185797","877009507280236544","2902422569","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@BeerBira @tsingtaouk @tsingtao_usa @tsingtaobeerca @Tsingtao_Mx @TsingtaoUruguay Want to win a free trip to the Ts<e2><80><a6> https://t.co/XrMPq13ycH"
"540","@ImLouLouieLouis Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/uu7KTxNfnc",FALSE,0,"ImLouLouieLouis",2017-06-20 03:45:29,TRUE,"865784071854714880","877009483293114368","1692117422","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@ImLouLouieLouis Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/uu7KTxNfnc"
"541","@fenniegibbs Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/NOuCX4gDB1",FALSE,0,"fenniegibbs",2017-06-20 03:45:20,TRUE,"866138249630298112","877009446093717504","493522115","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@fenniegibbs Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/NOuCX4gDB1"
"542","@kandjinn @HIDEO_KOJIMA_EN Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the h… https://t.co/fL96rPT9q9",FALSE,0,"kandjinn",2017-06-20 03:45:15,TRUE,"866241179108728832","877009424761540609","486897306","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@kandjinn @HIDEO_KOJIMA_EN Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the h<e2><80><a6> https://t.co/fL96rPT9q9"
"543","@67dc Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/4ttwoEL3IF",FALSE,0,"67dc",2017-06-20 03:45:11,TRUE,"866341426254278658","877009406847721472","410221133","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@67dc Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/4ttwoEL3IF"
"544","@j3upr @tsingtaouk Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/A8B372v4AO",FALSE,0,"j3upr",2017-06-20 03:45:07,TRUE,"867110099747295233","877009389701406721","44853153","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@j3upr @tsingtaouk Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/A8B372v4AO"
"545","@snap1es Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/KRIMYnakqw",FALSE,0,"snap1es",2017-06-20 03:45:02,TRUE,"867128158914437120","877009371917500416","7969582","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@snap1es Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/KRIMYnakqw"
"546","@SIPGFC Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/xrQv3iMsIp",FALSE,0,"SIPGFC",2017-06-20 03:44:55,TRUE,"867449376884391937","877009339390623744","737591942247120897","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@SIPGFC Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/xrQv3iMsIp"
"547","@AbraxysGlobal Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/r8HyTx4KVB",FALSE,0,"AbraxysGlobal",2017-06-20 03:44:49,TRUE,"867842779497373696","877009314572939264","43060183","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@AbraxysGlobal Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/r8HyTx4KVB"
"548","@vanrnxe Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/r230Tt6nlN",FALSE,0,"vanrnxe",2017-06-20 03:44:43,TRUE,"868058918274179072","877009288891252737","1971031117","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@vanrnxe Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/r230Tt6nlN"
"549","@guerreroxian Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/FK7o7uKdCF",FALSE,0,"guerreroxian",2017-06-20 03:44:36,TRUE,"868141661649608704","877009260827123712","132910956","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@guerreroxian Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/FK7o7uKdCF"
"550","@eapesteguia Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/G0DnHX8Jqe",FALSE,0,"eapesteguia",2017-06-20 03:44:31,TRUE,"868261915147087872","877009239947882496","8510612","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@eapesteguia Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/G0DnHX8Jqe"
"551","@ChinesePantry Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/MOIJEvKdLU",FALSE,0,"ChinesePantry",2017-06-20 03:44:26,TRUE,"868426756432244736","877009220171739136","801190987452268544","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@ChinesePantry Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/MOIJEvKdLU"
"552","@RegeneratedArts Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/LmDXgIWM4s",FALSE,0,"RegeneratedArts",2017-06-20 03:44:20,TRUE,"868572667493961728","877009195026993153","1488478459","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@RegeneratedArts Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/LmDXgIWM4s"
"553","@arpitayodapress Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/EXeQnquKfB",FALSE,0,"arpitayodapress",2017-06-20 03:44:09,TRUE,"869571258312032256","877009148059176960","184648700","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@arpitayodapress Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/EXeQnquKfB"
"554","@OllieGriff73 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/CNDnp5lYlR",FALSE,0,"OllieGriff73",2017-06-20 03:44:05,TRUE,"869614068478255104","877009131768496128","339583656","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@OllieGriff73 Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/CNDnp5lYlR"
"555","@walter_villalba Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/Q6cPgrycQL",FALSE,0,"walter_villalba",2017-06-20 03:44:00,TRUE,"869710217579200512","877009108263608320","130509757","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@walter_villalba Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/Q6cPgrycQL"
"556","@Iam_ielle Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag… https://t.co/WHycHBcM80",FALSE,0,"Iam_ielle",2017-06-20 03:43:49,TRUE,"873932046674087936","877009062004641793","70110780","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tsingtao",0,FALSE,FALSE,NA,NA,"@Iam_ielle Want to win a free trip to the Tsingtao Beer Festival? Share a photo or video with the hashtag<e2><80><a6> https://t.co/WHycHBcM80"
